source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
NY,85771371,ADM HOLDINGS,CHARTER COMMUNICATIONS INC FKA TIME WARN,2350 DOUGLAS AVE,YORKVILLE,NY,13495,PRODUCT CREDITS,MS21,,2021,vS2RFJ8BPFHwP-jR52k1
NY,93390408,ADORNO HOLDINGS,SLOMINS INC,8 ROBINSON ST,CENTER MORICHES,NY,11934,CREDIT CHECKS OR MEMOS,CK12,,2023,FOOUFJ8BMOBo_ZuORgyt
NY,66273593,AGI HOLDINGS,KEYBANK NA,28204 TOWN GREEN DR,ELMSFORD,NY,10523,CHECKING ACCOUNTS,AC01,,2016,4mGNFJ8BVoZSrHrZXFsH
NY,39998742,AINA HOLDINGS,T MOBILE USA INC,PO BOX 30729 1433,JAMAICA,NY,11430,CREDIT CHECKS OR MEMOS,CK12,,2010,7viHFJ8BdwRK0i0yyAea
NY,20332802,ALAMEDA HOLDINGS,AVAYA INC,399 LAFAYETTE,NEW YORK,NY,10003,PRODUCT CREDITS,MS21,,2002,sfmDFJ8BdxBbIqahSrry
NY,100818796,ALMEDA HOLDINGS,NATIONAL LAND TENURE,12 01 CROSS BAY BLVD,BROAD CHANNEL,NY,11693,ESCROW ACCOUNTS HELD BY REAL ESTATE OR TITLE INSURANCE COMPANIES,TR04,,2024,M-SXFJ8BMOBo_ZuOD1zu
NY,73265820,AMAC HOLDINGS,VISTRA CORPORATE SERVICES COMPANY,DBA AMAC I DRISCOLL PLACE LLC,UNIONDALE,NY,11553,VENDOR CHECKS,CK13,,2018,aC-PFJ8Bqu6IKIxAIxQO
NY,29767588,AMELIA HOLDINGS,COMPUTERSHARE INVESTOR SERVICES,C/O IAN MCKINNON,NEW YORK,NY,10022,DIVIDENDS,SC01,,2006,Q_aFFJ8BdwRK0i0yjplr
NY,98784341,AMSTERFARM HOLDINGS,AMBIT HOLDINGS LLC,3306 88TH ST STE 206,JACKSON HEIGHTS,NY,11372,UTILITY DEPOSIT,UT01,,2024,bZ2WFJ8BRez0kkx5bQYt
NY,76001918,AORE HOLDINGS,DESIGN WITHIN REACH INC,660 WEST END AVE ATTN ERICA MA,NEW YORK,NY,10025,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2019,M_eBFJ8BgbHqynegR48J
NY,114383804,AQUARIAN HOLDINGS,PAYPAL,314 HAVEN AVE,RONKONKOMA,,11779,MISC INTANGIBLE PROP,MS17,,2026,cQadFJ8BdwRK0i0yS5oB
NY,80926152,ARCHER HOLDINGS,DELMARVA POWER,1 STATE ST,NEW YORK,NY,10004,UTILITY DEPOSIT,UT01,,2021,JSyQFJ8BPFHwP-jReXVt
NY,55607493,ARDK HOLDINGS,FIRST AMERICAN TITLE CO,252 WEST 12TH STREET,NEW YORK,NY,10014,ESCROW ACCOUNTS HELD BY REAL ESTATE OR TITLE INSURANCE COMPANIES,TR04,,2014,WLmLFJ8Bj6Q_lu2XEJvm
NY,59593058,ARDK HOLDINGS,FIRST AMERICAN TITLE CO,252 WEST 12TH STREET,NEW YORK,NY,10014,ESCROW ACCOUNTS HELD BY REAL ESTATE OR TITLE INSURANCE COMPANIES,TR04,,2015,sJWLFJ8BRez0kkx56i9n
NY,92480540,ARTIVEST HOLDINGS,PACIFIC WESTERN BANK,149 5TH AVE FL 16,NEW YORK,NY,10010,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,UFqTFJ8BWDpOTxa95WjX
NY,40488376,ATRIUM HOLDINGS,UPS OASIS SUPPLY CORP,1114 AVENUE OF AMERICAS R,NEW YORK,NY,10036,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2010,1FSHFJ8BWDpOTxa978R7
NY,101079358,AYL HOLDINGS,PAYPAL,370 AVE S,BROOKLYN,NY,11223,MISC INTANGIBLE PROP,MS17,,2024,lTCXFJ8BPFHwP-jRKE6g
NY,103814959,BANDIER HOLDINGS,FIRST CITIZENS BANK & TRUST COMPANY,142 FRANKLIN ST,NEW YORK,NY,10012,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2024,oMOYFJ8Bj6Q_lu2Xt9Yi
NY,65669012,BARBER HOLDINGS,TD BANK NA,580 FIFTH AVE,NEW YORK,NY,10036,CHECKING ACCOUNTS,AC01,,2016,6t-NFJ8BMOBo_ZuONExO
NY,52299271,BAYVILLE HOLDINGS,OFFICE OF THE STATE COMPTROLLER,2050 LAKEVILLE RD,NEW HYDE PARK,NY,11040,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2013,Ko6KFJ8BBuGJUe8uZ6DA
NY,19324376,BGSG HOLDINGS,PRUDENTIAL SECURITIES INC,ATTN: MICHAEL REILLY,LONG BEACH,NY,00000,UNDELIVERED/UNCASHED DIVIDENDS,TR02,,2001,d_SDFJ8BdwRK0i0yFK7X
NY,98968923,BGSL HOLDINGS,FEDERAL EXPRESS CORPORATION,110 EAST 42ND ST,NEW YORK,NY,10017,VENDOR CHECKS,CK13,,2024,rcGWFJ8Bj6Q_lu2XhO6f
NY,63596339,BITTACHON HOLDINGS,COMMISSION JUNCTION INC,45 CUSHMAN ROAD,SCARSDALE,NY,,VENDOR CHECKS,CK13,,2016,EiyMFJ8Bqu6IKIxAubaH
NY,85151623,BLACKSTONE HOLDINGS,STATE OF NORTH CAROLINA,345 PARK AVE,NEW YORK,NY,10154,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2021,aJmRFJ8BRez0kkx5iM2B
NY,88538810,BLACKSTONE HOLDINGS,STATE OF MONTANA,345 PARK AVE,NEW YORK,NY,10154,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2022,oeKSFJ8BMOBo_ZuO4kAl
NY,95041401,BLACKSTONE HOLDINGS,STATE OF UTAH,345 PARK AVE,NEW YORK,NY,10154,VENDOR CHECKS,CK13,,2023,o1uUFJ8BWDpOTxa99nM8
NY,85151622,BLACKSTONE HOLDINGS,STATE OF NORTH CAROLINA,345 PARK AVE,NEW YORK,NY,10154,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2021,Z5mRFJ8BRez0kkx5iM2B
NY,37926227,BLACKWELL HOLDINGS,THOMSON FINANCIAL,2110 B CLOVE,STATEN ISLAND,NY,10305,VENDOR CHECKS,CK13,,2009,LJOHFJ8BRez0kkx5cYCZ
NY,101057729,BMG HOLDINGS,PAYPAL,816 E 227TH ST,BRONX,NY,10466,MISC INTANGIBLE PROP,MS17,,2024,LVyXFJ8BWDpOTxa9IPwp
NY,84444194,BOUJWILL  HOLDINGS,PC RICHARD & SON,1179 HICKS PLACE,BALDWIN,NY,11510,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2021,oDCRFJ8Bqu6IKIxAUo7l
NY,65573592,BRADISON HOLDINGS,CONSOLIDATED EDISON CO OF NEW YORK INC,1438 CROSBY AVE 1F,BRONX,NY,10461,UTILITY DEPOSIT,UT01,,2017,v2GNFJ8BVoZSrHrZLCuv
NY,93784016,BRIDGETON HOLDINGS,GOOGLE LLC & AFFILIATES,RITESH JARIWALA,NEW YORK,NY,10011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,SmSUFJ8B9dGTenPiXmKI
NY,93785110,BRIDGETON HOLDINGS,GOOGLE LLC & AFFILIATES,RITESH RJ JARIWALA,NEW YORK,NY,10011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,uGSUFJ8B9dGTenPiXmKI
NY,93785050,BRIDGETON HOLDINGS,GOOGLE LLC & AFFILIATES,RITESH JARIWALA,NEW YORK,NY,10011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,smSUFJ8B9dGTenPiXmKI
NY,93768387,BRIDGETON HOLDINGS,STAPLES INC,220 5TH AVENUE 19TH FLOOR,NEW YORK,NY,10001,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,42SUFJ8B9dGTenPiXlKE
NY,93778473,BRIDGETON HOLDINGS,GOOGLE LLC & AFFILIATES,RITESH JARIWALA,NEW YORK,NY,10011,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,I2SUFJ8B9dGTenPiXmCH
NY,69383672,BRITNEE HOLDINGS,TD BANK NA,25768 145 AVE,ROSEDALE,NY,11422,CHECKING ACCOUNTS,AC01,,2017,OACOFJ8BgbHqynegElwP
NY,65878040,BRITNEE HOLDINGS / LEON  MILES,BANK OF AMERICA - GEORGIA,25768 145TH AVE,ROSEDALE,NY,11422,CASHIER'S CHECKS,CK01,,2016,qS2NFJ8Bqu6IKIxARGmR
NY,110707897,BRIVAN HOLDINGS,CONSOLIDATED EDISON CO INC,EASTCHESTER ROAD,BRONX,NY,10469,REFUNDS OR REBATES,UT03,,2025,AmCbFJ8BWDpOTxa9oXf8
NY,52089191,BRP HOLDINGS,BARCLAYS CAPITAL INC,40 WEST 57TH ST 20TH FL,NEW YORK,NY,10019,CREDIT BALANCES,SC20,,2013,21-KFJ8BVoZSrHrZV5l4
NY,105300353,CAMMILLERI HOLDINGS,GLOBAL PAYMENTS INC,PO BOX 217,LYNDONVILLE,NY,14098,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,ol6ZFJ8BWDpOTxa9SMmU
NY,50550556,CAPMAC HOLDINGS,CA INC,885 3RD AVE,NEW YORK,NY,10022,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2012,il-JFJ8BVoZSrHrZ6m9c
NY,101898150,CARMEN  HOLDINGS,WESTERN UNION FINANCIAL SVCS,847 E45TH STREET,BROOKLYN,NY,11203,LICENSED MONEY TRNSMT RECEIPTS/MONEY ORD,CK88,,2024,KWeXFJ8BVoZSrHrZZshX
NY,109050229,CASABELLA HOLDINGS,UL VERFICATION SERVICES INC,225 NORTH ROUTE 303 UNIT 106,CONGERS,NY,10913,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,m2maFJ8BVoZSrHrZg7Kl
NY,92380812,CAVA  HOLDINGS,CONSOLIDATED EDISON CO OF NEW YORK INC,1585 MCDONALD AVE 2B,BROOKLYN,NY,11230,REFUNDS OR REBATES,UT03,,2023,Y2OTFJ8B9dGTenPi1O07
NY,106465895,CERBERUSSR  HOLDINGS,WM CORPORATE SERVICES INC,PO BOX 1245,HICKSVILLE,NY,11802,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,aGaZFJ8B9dGTenPipPAZ
NY,92423702,CHUMLEY HOLDINGS,NATIONAL FUEL GAS DISTRIBUTION CORP,2723 HARLEM RD GRGE,CHEEKTOWAGA,NY,14225,UTILITY DEPOSIT,UT01,,2023,qAOTFJ8BdxBbIqah3Zei
NY,86447250,CMI HOLDINGS,US POWER GENERATING COMPANY,40 WEST 57TH STREET,NEW YORK,NY,10019,DIVIDENDS,SC01,,2022,J-GSFJ8BMOBo_ZuOOvwv
NY,21524614,COFFEE HOLDINGS,MINNESOTA RECIPROCITY,PO BOX 320208,BROOKLYN,NY,11232,"WAGES, PAYROLL, SALARIES",MS01,,2002,jFuDFJ8BVoZSrHrZkhtN
NY,96331028,COLONY HOLDINGS,OPSEC SECURITY INC,131 WEST 35TH STREET 6TH FLOOR,NEW YORK,NY,10001,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2023,bQaVFJ8BgbHqynegS_0y
NY,80193059,COLUMSTERDAM HOLDINGS,CHARTER COMMUNICATIONS INC FKA TIME WARN,200 W 106TH ST APT BSMT,NEW YORK,NY,10025,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2020,N5KQFJ8BBuGJUe8uRDIb
NY,38059460,COMPASS HOLDINGS,VERIZON WIRELESS,6 ANTON CT,STONY POINT,NY,10980,VENDOR CHECKS,CK13,,2009,t9yHFJ8BMOBo_ZuOeX6G
NY,65216968,CONSTELLATION HOLDINGS,OXFORD HEALTH INSURANCE,55 WASHINGTON STREET,BROOKLYN,NY,11201,OTHER AMTS DUE UNDER POLICY,IN07,,2016,kfyNFJ8BdwRK0i0yBpDi
NY,59371195,CORDELAY HOLDINGS,YAHOO INC,180 MONTAGUE STREET APT 33B,BROOKLYN,NY,11201,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2015,lCyLFJ8Bqu6IKIxA22RH
NY,62234187,CORDELAY HOLDINGS,HSBC BANK USA NA,180 MONTAGUE ST APT 33B,BROOKLYN,NY,11201,CHECKING ACCOUNTS,AC01,,2015,24-MFJ8BBuGJUe8uds6r
NY,28834485,CORDELIA  HOLDINGS,DEUTSCHE BANK SECURITIES INC,110 EAST 57TH STREET APT 4F,NEW YORK,NY,10022,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2006,nSSFFJ8BPFHwP-jRYXjm
NY,28834486,CORDELIA  HOLDINGS,DEUTSCHE BANK SECURITIES INC,110 EAST 57TH STREET,NEW YORK,NY,,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2006,niSFFJ8BPFHwP-jRYXjm
NY,28834487,CORDELIA  HOLDINGS,DEUTSCHE BANK SECURITIES INC,110 EAST 57TH STREET,NEW YORK,NY,,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2006,nySFFJ8BPFHwP-jRYXjm
NY,107317112,CORIGIN HOLDINGS,AVIDXCHANGE INC,505 5TH AVE,NEW YORK,NY,10017,VENDOR CHECKS,CK13,,2025,WpmZFJ8BBuGJUe8u-w5e
NY,40121322,CRADLE HOLDINGS,AT&T CORP,12 W 57TH ST FL 3,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2010,bLeHFJ8Bj6Q_lu2X2OJI
NY,80529570,CREDINT HOLDINGS,TRAVELERS INDEMNITY COMPANY,80 HOLTZ DRIVE,BUFFALO,NY,14225,OTHER AMTS DUE UNDER POLICY,IN07,,2020,S-CQFJ8BMOBo_ZuOW8hO
NY,61636829,CSC HOLDINGS,FRONTIER COMMUNICATIONS CORP,5801 E TAFT RD,NORTH SYRACUSE,NY,13212,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2016,ifuMFJ8BdwRK0i0yV6kS
NY,54196951,CZ HOLDINGS,COAST ASSET MANAGEMENT LLC,1 LIBERTY PLAZA,NEW YORK,NY,10006,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2013,-CiKFJ8BPFHwP-jR0sXp
NY,36226702,DACA HOLDINGS,FIRST PIONEER FARM CREDIT ACA,234 CIMMARRON CT,AMITYVILLE,NY,11710,DIVIDENDS,SC01,,2008,5fuHFJ8BdxBbIqahFNb2
NY,74464404,DENTSU HOLDINGS,W B MASON CO INC,32 AVE OF THE AMERICAS,NEW YORK,NY,10013,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2019,gviAFJ8BdxBbIqah3CrA
NY,94197656,DEPO HOLDINGS,STATE OF ILLINOIS,100 MERRICK RD,ROCKVILLE CENTER,NY,11570,OTHER AMTS DUE UNDER POLICY,IN07,,2023,QmWUFJ8BVoZSrHrZjsAa
NY,91880327,DEVION  HOLDINGS,PAYPAL,399 E 78TH ST,NEW YORK,NY,10075,MISC INTANGIBLE PROP,MS17,,2022,vjKTFJ8Bqu6IKIxAcTZv
NY,37524907,DHL HOLDINGS,CABLEXPRESS CORP,61 BROADWAY,NEW YORK,NY,10006,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2009,7vyHFJ8BdxBbIqahYhnU
NY,31195016,DIADEM  HOLDINGS,LEHMAN BROTHERS INC,885 3RD AVE STE 3000,NEW YORK,NY,10022,"SHARES OF STOCK, STOCK OVER RECEIPTS, OTHER SHARE DISTRIBUTIONS RESULTING FROM OWNERSHIP",SC08,,2007,FvaFFJ8BdwRK0i0y6_JW
NY,4330066,DIAMOND HOLDINGS,MARINE MIDLAND BANK           REGULATORY REPORTING,1 WILLIAM ST,NEW YORK,,10004,CHECKING ACCOUNTS,AC01,,1995,l46BFJ8BRez0kkx5be2g
NY,9416794,DIRECT HOLDINGS,AMERICAN EXPRESS CO,BALLOON BARON,ROCHESTER,,14609,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,1993,W4mCFJ8BBuGJUe8uZzIA
NY,110712827,DOBODE HOLDINGS,CONSOLIDATED EDISON CO INC,PO BOX 2410,OMAHA,NE,68103,REFUNDS OR REBATES,UT03,,2025,vGCbFJ8BWDpOTxa9oX_-
NY,52941416,DROVERS HOLDINGS,PAYCHEX INSURANCE AGENCY INC,196 E DUNCAN HILL ROAD,DOVER PLAINS,NY,12522,VENDOR CHECKS,CK13,,2013,XP2KFJ8BgbHqyneghqOQ
NY,104731196,DRS HOLDINGS,WELLS FARGO BANK NA,116 RADIO CIRCLE DR STE 201,MOUNT KISCO,NY,10549,CHECKING ACCOUNTS,AC01,,2024,nzGZFJ8BPFHwP-jRF5cJ
NY,39339498,DSJ HOLDINGS,KONICA MINOLTA BUSINESS SOLUTIONS USA INC,1370 AVE OF THE AMERICAS,NEW YORK,NY,10019,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2009,hLeHFJ8Bj6Q_lu2XwI-E
NY,66456580,DSTV HOLDINGS,HUGHES NETWORK SYSTEMS LLC,666 5TH AVENUE 37 FLOOR,NEW YORK,NY,10103,VENDOR CHECKS,CK13,,2017,Y7uNFJ8Bj6Q_lu2Xa6yf
NY,91429183,DUNN HOLDINGS,COMMONWEALTH OF VIRGINIA,441 S SALINA ST,SYRACUSE,NY,13202,CHECKS ISSUED BY A US STATE AGENCY,CK06,,2022,wAOTFJ8BdxBbIqahUBT0
NY,37745225,DUTCHESSS HOLDINGS,GNC CORP & SUBS,3 NEW YORK PLAZA,NEW YORK,NY,10004,VENDOR CHECKS,CK13,,2009,XVSHFJ8BWDpOTxa9ajE4
NY,114392750,DWILL HOLDINGS,PAYPAL,105 PICKWICK LN,NORTH BABYLON,,11703,MISC INTANGIBLE PROP,MS17,,2026,RAadFJ8BdwRK0i0yS6QE
NY,97284639,EAN  HOLDINGS,INTEGON NATIONAL INSURANCE COMPANY,PO BOX 541487,FLUSHING,NY,11354,INDIVIDUAL POLICY BENEFITS OR CLAIM PAYMENTS,IN01,,2023,4OOVFJ8BMOBo_ZuO0bGR
NY,28743904,EDVENTURE  HOLDINGS,VERIZON SERVICES GROUP,104 FIFTH AVE,NEW YORK,NY,10011,VENDOR CHECKS,CK13,,2006,r_qFFJ8BgbHqynegWsN3
NY,48767024,EDVENTURE HOLDINGS,GALE GROUP INC,28 EAST 28TH ST 10TH FLOOR,NEW YORK,NY,10016,VENDOR CHECKS,CK13,,2012,wlWJFJ8BWDpOTxa9fPwx
NY,87722830,EGA HOLDINGS / YUNQI  DAI,CITIBANK NA,GIAIMO OFFICE,NEW YORK,NY,10022,CASHIER'S CHECKS,CK01,,2021,e2SSFJ8BVoZSrHrZt5d5
NY,39887048,ELKASLASSY HOLDINGS,CAPITAL ONE N A,PO BOX 393,NEW YORK,NY,10018,SAVINGS ACCOUNTS,AC02,,2009,v7eHFJ8Bj6Q_lu2XwLeO
NY,69045696,ELKHORN HOLDINGS,CONNECTICUT GENERAL LIFE INSURANCE CO,C/O MERITAIN HEALTH DG,AMHERST,NY,14226,OTHER AMTS DUE UNDER POLICY,IN07,,2017,cmCNFJ8B9dGTenPi6gvv
NY,80457292,ELKHORN HOLDINGS,CONNECTICUT GENERAL LIFE INSURANCE COMPA,C/O MERITAIN HEALTH DG,AMHERST,NY,14226,OTHER AMTS DUE UNDER POLICY,IN07,,2020,c5iQFJ8BRez0kkx5U7sn
NY,43847609,EMPIRE HOLDINGS,COLLEGES OF THE SENECA INC,163-15 NORTHERN BLVD,FLUSHING,NY,11358,VENDOR CHECKS,CK13,,2011,1riIFJ8Bj6Q_lu2Xjka4
NY,91872318,EMS HOLDINGS,PAYPAL,10 LUZERNE,QUEENSBURY,NY,12804,MISC INTANGIBLE PROP,MS17,,2022,ijKTFJ8Bqu6IKIxAcS9t
NY,86971760,ENTERPRISE HOLDINGS,CHARTER COMMUNICATIONS INC,1320 BROOKS AVE,ROCHESTER,NY,14624,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,xJqSFJ8BRez0kkx5aYFs
NY,105535152,ENTERPRISE HOLDINGS,FEDERAL EXPRESS CORPORATION,1320 BROOKS AVE,ROCHESTER,NY,14624,VENDOR CHECKS,CK13,,2025,IGaZFJ8B9dGTenPiajiz
NY,83852803,ENTERPRISE HOLDINGS,CINTAS CORP,1320 BROOKS AVE,ROCHESTER,NY,14624,CREDIT CHECKS OR MEMOS,CK12,,2021,Gf-RFJ8BdwRK0i0yLKU5
NY,112868417,EQUINOX HOLDINGS,CHARTER COMMUNICATIONS INC,1 PARK AVE FL 2,NEW YORK,NY,10016,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,cjicFJ8Bqu6IKIxAT09u
NY,87945154,EQUINOX HOLDINGS,COCA COLA SOUTHWEST BEVERAGES LLC,1 PARK AVE FL 2,NEW YORK,NY,10016,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,nVmSFJ8BWDpOTxa92q9f
NY,91288630,EQUINOX HOLDINGS,NETFLIX INC,PO BOX 1774,NEW YORK,NY,10156,VENDOR CHECKS,CK13,,2022,ji6TFJ8BPFHwP-jRODbr
NY,87573079,EQUINOX HOLDINGS,LIBERTY COCA COLA BEVERAGES LLC,1 PARK AVE FL 2,NEW YORK,NY,10016,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2022,RJuSFJ8BRez0kkx5nx-_
NY,38951327,EXGEN  HOLDINGS,NEW YORK TELEPHONE CO,"""FLR 3,RM 302A""",NEW YORK,NY,10022,REFUNDS OR REBATES,UT03,,2010,sYyHFJ8BBuGJUe8uqWRU
NY,105188057,EXLSVC HOLDINGS,AMERICAN EXPRESS COMPANY,280 PK AVE 38FLR,NEW YORK,NY,10017,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,VDaZFJ8Bqu6IKIxAQH2F
NY,98908691,EXLSVC HOLDINGS,AMERICAN EXPRESS COMPANY,280 PK AVE 38FLR,NEW YORK,NY,10017,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2024,HmeWFJ8BVoZSrHrZfDLJ
NY,25660815,EXPRESSWAY HOLDINGS,KEYSPAN CORP,72 DAHLIA DR,MASTIC BCH,NY,11951,UTILITY DEPOSIT,UT01,,2005,b5GEFJ8BRez0kkx5lSPs
NY,92089954,EZ HOLDINGS,NGLS INSURANCE SERVICES,2228 EAST THIRD STREET,BROOKLYN,NY,11223,OTHER AMTS DUE UNDER POLICY,IN07,,2022,JAOTFJ8BdxBbIqahmGR0
NY,101077286,F HOLDINGS,PAYPAL,162 E 33RD ST,NEW YORK,NY,10016,MISC INTANGIBLE PROP,MS17,,2024,MDCXFJ8BPFHwP-jRKEuf
NY,106500847,FFM HOLDINGS,PAYPAL,134 WEST 3RD STREET,DEER PARK,NY,11729,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2025,KmmZFJ8BVoZSrHrZq3X-
NY,31945001,FINANCIAL HOLDINGS,PRACTISING LAW INSTITUTE,ANDREW DRUCH,NEW YORK,NY,10019,VENDOR CHECKS,CK13,,2007,QraGFJ8Bj6Q_lu2XGYzG
NY,48002993,FIREBRAND HOLDINGS,AMERICAN EXPRESS CO,40 WALL ST,NEW YORK,NY,10005,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2012,ovyJFJ8BgbHqynegTNf5
NY,48479003,FON HOLDINGS,YAHOO INC,1332 MIDLAND AVE,BRONXVILLE,NY,10708,MISC OUTSTANDING CHECKS,MS16,,2012,s_yJFJ8BdxBbIqahZP2K
NY,52688890,FORTUNOFF HOLDINGS,FOSSIL PARTNERS LP,32 AVENUE OF THE AMERICAS,NEW YORK,NY,10013,VENDOR CHECKS,CK13,,2013,afmKFJ8BdwRK0i0yd_xS
NY,111986158,FREDDCOM HOLDINGS,BANK OF AMERICA NA,2712 AVENUE N,BROOKLYN,NY,11210,CUSTOMER OVERPAYMENTS,MS05,,2025,agicFJ8BdxBbIqahAUQ3
NY,91938240,FRESHDIRECT HOLDINGS,AETNA HEALTH MANAGEMENT LLC,ATTN  MELANIE KIRK,LONG ISLAND CITY,NY,11101,OTHER AMTS DUE UNDER POLICY,IN07,,2022,J5uTFJ8BRez0kkx5gSxa
NY,79215120,FT HOLDINGS,SYSTEMAX INC,16 SCHOOL STREET STE 1,RYE,NY,10580,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2020,XgKQFJ8BgbHqynegAlyA
NY,51345751,FTAF  HOLDINGS,EBAY INC,6 LAURELWOOD CT,DIX HILLS,NY,11746,CUSTOMER OVERPAYMENTS,MS05,,2013,VJSKFJ8BRez0kkx5K7Gc
NY,112408956,GARCIAS HOLDINGS,CHEMUNG CANAL TRUST COMPANY,139 MAIN ST,CORTLAND,NY,13045,CASHIER'S CHECKS,CK01,,2025,DwicFJ8BdxBbIqahMHEn
NY,78014802,GEL HOLDINGS,VERITIV OPERATING COMPANY,15 W 18TH ST,NEW YORK,NY,10011,VENDOR CHECKS,CK13,,2020,AOCPFJ8BMOBo_ZuOr2F6
NY,93763588,GEOCAPITAL HOLDINGS,BOFA SECURITIES INC,ATTN A CARAYANNIS,MOUNT KISCO,NY,10549,CREDIT BALANCES,SC20,,2023,kWSUFJ8B9dGTenPiXkuD
NY,114396476,GIGGLE HOLDINGS,PAYPAL,885 3RD AVENUE  34TH FLOOR,NEW YORK,,10022,MISC INTANGIBLE PROP,MS17,,2026,BgadFJ8BdwRK0i0yS6wG
NY,31568176,GLENGARY HOLDINGS,ADP BENEFIT SERVICES,500 EXECUTIVE BOULEVARD,OSSINING,NY,10562,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2007,eSiGFJ8Bqu6IKIxAAs-F
NY,35741391,GRACELAND HOLDINGS,JPMORGAN CHASE BANK NA (802),C/O DANIEL L MARI,NEW YORK,NY,10023,CHECKING ACCOUNTS,AC01,,2007,ePuGFJ8BgbHqyneg7L5J
NY,69810166,GREENBRIAR HOLDINGS,BANK OF NEW YORK MELLON,42 CHARLOTTE SQUARE,EDINBURGH,,,UNIDENTIFIED DEPOSIT,AC07,,2017,ppeOFJ8BRez0kkx5MRTQ
NY,20037437,GREENHEAD  HOLDINGS,MASSACHUSETTS MUTUAL LIFE INSURANCE CO,CENTERPOINTE CORP PARK STE 300,WILLIAMSVILLE,NY,14221,OTHER AMTS DUE UNDER POLICY,IN07,,2002,NdmDFJ8BMOBo_ZuOOx4M
NY,87717912,GROUNDLINK HOLDINGS / JAYNE E BENTZEN,CITIBANK NA,ATTENTION: ACCOUNTS RECEIVABLE,NEW YORK,NY,10018,CASHIER'S CHECKS,CK01,,2021,rS2SFJ8BPFHwP-jRr6hM
NY,30122787,GRYPHON HOLDINGS,OXFORD HEALTH PLANS (CT) INC,30 WALL ST,NEW YORK,NY,10005,OTHER AMTS DUE UNDER POLICY,IN07,,2006,hfuFFJ8BdxBbIqahrggT
NY,77038092,GURKURPA  HOLDINGS,METROPOLITAN LIFE INSURANCE CO,ATTN TANYA SANDERS,SEAFORD,NY,11783,INDIVIDUAL POLICY BENEFITS OR CLAIM PAYMENTS,IN01,,2019,RQCPFJ8BdxBbIqahb5W4
NY,52675095,HAUSSMAN HOLDINGS,CHEVY CHASE BANK,C/O LAIFER INC,NEW YORK,NY,10001,CREDIT BAL -  ACCTS RECEIVABLE,MS09,,2013,XPmKFJ8BdwRK0i0yd_tR
NY,30634178,HAWK  HOLDINGS,NEW YORK TIMES CO,163 AMSTERDAM AVENUE #315,NEW YORK,NY,10023,VENDOR CHECKS,CK13,,2006,R1qFFJ8B9dGTenPixbSV
